Student_ID,Gender,Age,Department,Year,Attendance_Percentage,Study_Hours_Per_Day,Internet_Usage_Hours,Assignments_Completed,Sports_Participation,Hostel_Resident,Family_Income_Level,Exam_Score,CGPA
STU11787,Female,24,ECE,2,95.0,2.1,7.5,9,No,Yes,Medium,86.5,8.55
STU11788,Male,17,ECE,4,74.5,2.5,7.9,8,Yes,No,Low,84.4,8.82
STU11789,Female,18,CSE,1,70.9,2.3,3.9,9,Yes,No,High,84.4,7.94
STU11790,Male,22,ME,2,87.8,5.1,3.9,6,Yes,Yes,High,100.0,9.09
STU11791,Female,21,CE,2,61.2,3.9,4.3,6,No,No,Medium,92.5,9.66
STU11792,Male,25,ECE,2,86.5,1.0,5.2,10,No,No,Medium,90.8,9.4
STU11793,Male,21,CSE,1,84.8,5.7,1.1,0,No,No,Medium,83.2,8.59
STU11794,Female,18,BBA,2,56.5,3.0,4.5,10,No,Yes,Medium,85.8,8.14
STU11795,Female,20,ME,2,73.6,4.5,1.9,4,No,Yes,High,91.3,9.44
STU11796,Male,25,ME,1,95.8,5.1,4.0,2,Yes,No,Medium,100.0,9.36
STU11797,Female,17,CSE,4,65.4,0.5,2.2,2,No,No,Medium,52.7,5.12
STU11798,Male,17,CSE,3,82.1,4.2,2.7,5,Yes,Yes,Medium,83.6,9.12
STU11799,Male,23,CE,2,70.0,3.1,4.4,3,No,No,Low,73.9,7.69
STU11800,Male,19,CSE,3,72.9,0.5,2.8,7,Yes,No,Low,73.2,7.28
STU11801,Male,18,CE,4,99.2,1.8,1.8,3,Yes,No,Low,81.0,8.03
STU11802,Male,25,CE,4,81.2,2.8,6.9,7,No,Yes,Low,90.0,8.45
STU11803,Female,19,EEE,2,85.2,4.8,1.8,3,Yes,Yes,High,90.7,9.88
STU11804,Male,18,ME,1,78.9,3.2,0.5,2,No,No,Medium,69.7,7.48
STU11805,Male,24,BBA,4,64.8,3.7,5.1,4,No,No,High,78.1,8.21
STU11806,Female,22,ME,3,68.2,3.0,3.4,4,Yes,Yes,High,65.9,6.54
STU11807,Male,22,ME,3,91.8,5.1,3.9,9,No,No,High,100.0,9.82
STU11808,Female,23,EEE,3,81.5,4.3,4.3,9,No,No,Low,96.1,9.23
STU11809,Female,23,CE,3,72.3,3.7,6.5,0,Yes,Yes,Medium,63.6,7.08
STU11810,Female,22,CE,4,79.8,1.8,7.7,7,No,No,Medium,97.8,8.87
STU11811,Male,20,CSE,2,86.6,3.7,4.5,7,Yes,No,High,69.4,7.22
STU11812,Male,25,EEE,2,84.5,7.7,1.6,7,Yes,Yes,High,100.0,9.21
STU11813,Male,22,CSE,3,72.3,4.7,4.3,9,Yes,Yes,Low,100.0,9.9
STU11814,Female,20,EEE,2,64.2,2.4,5.2,3,No,Yes,Medium,67.0,6.69
STU11815,Male,19,CSE,3,75.9,6.3,6.0,8,No,No,Medium,100.0,9.36
STU11816,Female,20,ECE,3,91.1,2.3,4.3,9,Yes,No,Low,91.5,8.72
STU11817,Male,19,ME,1,88.5,4.6,2.9,2,Yes,Yes,High,66.4,7.0
STU11818,Female,18,ME,4,84.1,3.4,2.2,6,No,No,High,77.1,8.45
STU11819,Male,21,BBA,4,78.3,3.8,3.8,5,No,Yes,Medium,84.2,8.58
STU11820,Male,18,CE,3,74.8,3.8,1.0,8,No,No,Medium,89.3,8.59
STU11821,Male,22,BBA,4,78.5,3.1,4.8,3,Yes,Yes,Medium,66.4,6.16
STU11822,Female,19,ECE,2,87.8,2.9,4.4,3,Yes,No,Medium,77.9,7.42
STU11823,Female,22,BBA,3,90.1,1.5,4.3,5,No,No,High,79.8,7.97
STU11824,Male,25,ME,1,77.4,1.8,5.4,7,Yes,No,High,88.8,9.01
STU11825,Male,17,CE,2,100.0,4.0,6.9,2,Yes,No,Low,85.7,9.18
STU11826,Female,22,ECE,1,80.9,2.5,3.9,10,No,Yes,Medium,81.4,8.1
STU11827,Female,25,ME,1,76.5,2.1,4.2,7,No,No,Low,84.4,8.11
STU11828,Female,20,CSE,4,94.8,7.7,3.3,7,No,No,High,100.0,9.44
STU11829,Male,18,EEE,4,59.6,7.2,5.1,6,Yes,No,Low,98.6,9.76
STU11830,Female,20,ECE,3,84.8,4.4,4.0,6,No,No,Medium,87.9,7.97
STU11831,Male,17,CE,4,79.3,4.6,6.3,4,No,Yes,Medium,83.2,8.02
STU11832,Female,19,BBA,1,94.5,2.3,6.3,1,No,Yes,High,77.4,7.11
STU11833,Male,25,BBA,1,86.0,1.7,4.6,1,Yes,No,Medium,66.6,6.53
STU11834,Female,21,ECE,2,81.4,3.0,3.8,9,No,No,Medium,92.0,9.43
STU11835,Female,22,CE,1,86.6,3.5,3.5,7,No,Yes,Medium,82.9,8.48
STU11836,Female,19,ECE,3,69.4,4.6,5.0,10,No,No,Medium,97.5,10.0
STU11837,Female,21,CE,3,89.7,0.8,5.0,5,No,No,Medium,63.1,5.85
STU11838,Female,24,BBA,4,66.6,6.7,3.5,7,Yes,No,Medium,96.1,10.0
STU11839,Male,22,ME,4,83.6,3.9,4.6,2,Yes,Yes,Medium,80.6,8.39
STU11840,Female,20,CSE,4,80.4,1.2,2.5,0,Yes,Yes,Medium,56.1,5.92
STU11841,Female,18,ME,3,62.4,3.7,4.9,5,Yes,Yes,Low,77.8,8.34
STU11842,Female,25,CSE,1,80.7,2.1,2.6,1,No,No,High,74.7,7.56
STU11843,Male,17,BBA,4,82.8,2.0,5.5,8,No,No,Low,80.2,7.96
STU11844,Female,17,ME,2,73.5,1.9,3.4,4,Yes,No,High,69.3,7.6
STU11845,Male,20,ME,4,69.9,3.1,7.3,4,No,No,Medium,70.4,6.62
STU11846,Female,23,ECE,3,84.9,6.7,4.1,9,Yes,No,Medium,100.0,9.89
STU11847,Female,17,EEE,4,83.6,3.6,4.5,7,Yes,No,Low,88.7,9.45
STU11848,Male,25,BBA,1,82.3,4.5,1.2,5,Yes,Yes,Low,94.0,9.3
STU11849,Female,20,CE,4,80.1,4.9,6.8,2,No,Yes,Medium,72.2,6.93
STU11850,Male,19,BBA,3,74.3,3.3,3.9,8,No,Yes,Medium,93.8,8.91
STU11851,Male,17,CE,3,100.0,1.8,7.5,9,No,Yes,Low,83.9,8.51
STU11852,Female,20,CE,2,77.0,1.1,4.1,3,Yes,Yes,High,66.1,6.4
STU11853,Male,25,CSE,3,71.3,2.9,3.6,9,Yes,Yes,Medium,92.4,9.48
STU11854,Female,22,CE,2,80.5,5.2,3.0,3,No,No,Low,100.0,10.0
STU11855,Female,22,CE,1,78.2,4.9,5.3,1,No,No,Medium,86.5,9.19
STU11856,Male,17,ECE,3,76.8,3.9,5.0,2,No,Yes,High,74.9,6.33
STU11857,Male,18,ME,4,98.7,4.1,1.3,3,Yes,No,Medium,87.7,9.13
STU11858,Male,22,BBA,1,68.7,3.3,2.9,6,No,No,Medium,85.6,8.95
STU11859,Male,18,BBA,4,80.4,2.8,5.4,2,Yes,No,Medium,62.9,6.14
STU11860,Female,19,CE,4,69.4,2.4,2.7,7,No,No,High,71.2,7.74
STU11861,Female,20,EEE,4,74.6,1.3,2.4,7,Yes,No,Low,78.6,8.01
STU11862,Male,21,BBA,1,97.4,6.2,4.4,9,No,No,High,100.0,9.03
STU11863,Female,25,CE,1,82.8,3.8,4.2,10,No,Yes,Medium,98.6,9.93
STU11864,Female,20,CSE,3,82.7,2.8,3.1,1,Yes,Yes,Medium,77.8,7.64
STU11865,Female,25,CSE,4,70.6,6.2,7.5,3,Yes,Yes,Medium,88.2,8.51
STU11866,Female,19,CSE,2,75.8,6.5,3.7,7,Yes,No,Low,100.0,10.0
STU11867,Male,24,CE,3,98.2,7.6,1.5,0,Yes,Yes,Medium,100.0,10.0
STU11868,Male,17,ECE,1,85.0,3.1,0.8,0,Yes,No,Medium,67.3,7.06
STU11869,Female,25,EEE,2,76.6,3.7,6.0,3,Yes,Yes,Medium,69.7,7.32
STU11870,Male,25,CE,1,84.4,4.5,1.8,10,No,No,Low,98.8,9.3
STU11871,Male,18,ECE,2,82.7,6.0,4.1,1,Yes,No,Medium,95.6,9.03
STU11872,Male,20,ECE,3,71.6,3.6,2.3,0,Yes,Yes,Medium,77.6,7.89
STU11873,Female,24,BBA,2,76.3,2.0,3.8,7,No,No,Medium,80.4,8.58
STU11874,Female,23,CE,3,100.0,2.4,4.7,1,Yes,No,Medium,55.5,5.73
STU11875,Female,17,CE,1,83.9,5.3,1.3,3,No,No,Low,83.7,7.32
STU11876,Male,21,ECE,2,64.3,4.4,3.1,2,No,Yes,Medium,87.7,9.04
STU11877,Female,23,ECE,4,85.1,3.2,2.7,1,No,No,High,61.1,5.33
STU11878,Female,20,ECE,4,93.0,3.1,2.1,7,Yes,Yes,Low,88.3,9.17
STU11879,Male,17,BBA,1,71.0,3.2,3.2,2,No,No,Low,69.6,6.68
STU11880,Female,25,CE,2,75.4,5.4,2.8,8,Yes,Yes,Medium,100.0,10.0
STU11881,Female,21,ECE,4,94.5,2.3,5.7,9,No,No,Medium,75.1,8.56
STU11882,Male,18,CSE,3,80.3,1.7,2.6,4,Yes,Yes,Medium,70.2,6.84
STU11883,Male,24,CE,2,78.6,6.2,4.9,8,No,Yes,High,100.0,9.62
STU11884,Male,18,BBA,2,66.6,3.5,4.8,2,Yes,No,Medium,72.0,6.98
STU11885,Female,19,CSE,4,90.7,3.4,1.0,4,No,No,Medium,88.0,8.05
STU11886,Female,17,ME,3,78.1,4.5,3.0,9,No,No,Medium,83.8,7.88
STU11887,Female,18,CE,3,58.3,2.0,3.8,5,Yes,Yes,Low,62.7,6.8
STU11888,Male,23,ME,3,64.3,4.6,4.5,8,Yes,No,Medium,89.2,7.93
STU11889,Male,18,ECE,2,74.4,2.9,3.5,7,Yes,No,High,86.1,8.3
STU11890,Female,22,BBA,1,69.3,5.2,6.1,1,Yes,No,High,86.0,8.72
STU11891,Female,19,ECE,2,70.8,1.2,4.2,1,Yes,No,Medium,63.5,6.15
STU11892,Male,20,BBA,2,100.0,4.2,4.9,4,No,No,Low,81.6,8.83
STU11893,Male,24,EEE,4,87.1,3.2,2.8,4,No,No,Low,76.6,7.58
STU11894,Male,19,ECE,1,54.2,2.4,4.9,4,No,Yes,Low,79.7,7.8
STU11895,Male,22,ME,3,76.9,4.7,7.9,3,Yes,Yes,High,100.0,10.0
STU11896,Female,17,BBA,4,79.1,3.3,5.1,7,No,Yes,Low,91.2,9.26
STU11897,Male,23,ECE,2,65.2,4.2,6.2,10,No,No,Medium,96.8,9.68
STU11898,Female,24,CE,1,85.3,5.4,3.4,4,Yes,No,High,82.8,8.24
STU11899,Female,24,BBA,3,59.6,4.7,5.8,0,No,No,Low,77.0,6.72
STU11900,Female,19,BBA,3,91.0,1.9,6.0,9,Yes,No,Medium,72.2,6.65
STU11901,Male,17,ECE,2,94.4,2.7,4.5,4,No,No,Low,90.9,9.38
STU11902,Male,25,EEE,3,100.0,4.2,3.9,0,No,No,Medium,85.5,9.05
STU11903,Male,22,ECE,3,64.3,4.7,1.0,3,No,No,Low,81.9,8.83
STU11904,Male,25,ME,1,66.3,2.9,3.9,0,No,No,Medium,58.5,5.13
STU11905,Female,23,ME,4,86.9,3.8,5.1,5,No,No,Medium,87.8,8.36
STU11906,Male,17,BBA,1,91.8,3.8,2.5,5,No,No,Medium,75.3,8.28
STU11907,Male,17,BBA,4,88.1,4.0,1.5,0,Yes,No,Medium,75.1,7.32
STU11908,Female,22,ECE,4,90.8,1.7,4.2,7,Yes,No,High,84.0,8.71
STU11909,Male,21,ME,4,93.8,1.4,4.5,3,No,No,Low,66.1,8.29
STU11910,Female,25,ME,3,82.0,0.5,1.3,1,No,Yes,High,60.6,6.58
STU11911,Female,18,EEE,1,77.9,3.7,4.1,0,Yes,No,Low,92.7,9.16
STU11912,Female,24,CE,3,66.3,1.5,4.6,10,No,Yes,Medium,66.5,6.58
STU11913,Female,21,EEE,2,77.0,6.7,6.6,2,Yes,Yes,Low,86.7,8.93
STU11914,Female,18,CSE,1,78.6,4.5,3.0,6,No,No,Low,88.2,7.86
STU11915,Female,22,EEE,4,70.5,1.7,8.2,9,Yes,No,High,76.4,7.86
STU11916,Female,24,ECE,3,79.6,5.2,4.1,10,Yes,No,Low,100.0,9.86
STU11917,Female,20,CE,3,69.4,5.2,1.6,9,Yes,Yes,Medium,100.0,9.96
STU11918,Male,18,ECE,1,91.1,5.3,3.3,7,Yes,No,Medium,99.1,9.96
STU11919,Male,21,CSE,1,84.3,2.3,1.8,4,Yes,No,Medium,77.4,8.52
STU11920,Male,18,CE,4,75.4,4.6,3.7,6,Yes,No,High,75.7,7.7
STU11921,Male,18,BBA,4,81.9,5.4,4.9,1,Yes,No,High,89.2,9.04
STU11922,Female,22,ME,2,68.9,5.9,4.5,3,Yes,Yes,Medium,90.8,9.44
STU11923,Male,25,EEE,4,70.0,1.2,1.7,5,Yes,Yes,Low,64.5,6.49
STU11924,Female,20,ECE,3,73.7,3.2,1.5,4,No,No,Low,91.7,9.5
STU11925,Male,22,CSE,2,78.1,2.2,4.8,5,No,Yes,Medium,76.0,7.54
STU11926,Male,23,ME,2,81.4,6.3,5.3,1,Yes,Yes,Low,91.6,9.74
STU11927,Male,22,EEE,2,81.5,4.2,3.0,6,Yes,No,Medium,89.0,9.54
STU11928,Female,24,ME,1,66.8,4.8,0.5,7,No,No,Medium,78.2,8.16
STU11929,Male,20,EEE,4,79.2,4.2,1.7,10,Yes,Yes,Medium,88.7,7.72
STU11930,Female,17,BBA,2,71.8,4.1,6.0,8,No,Yes,Low,88.6,8.95
STU11931,Female,23,CE,1,45.9,2.2,2.5,5,Yes,Yes,Medium,78.0,6.84
STU11932,Male,19,ME,1,100.0,2.8,3.3,6,Yes,Yes,Medium,82.3,8.42
STU11933,Male,22,ME,2,72.0,3.6,5.1,0,Yes,No,Medium,74.0,8.2
STU11934,Male,18,ME,2,72.6,2.5,3.4,8,Yes,Yes,Low,86.7,9.24
STU11935,Female,25,CE,3,66.5,2.3,6.8,5,No,No,Medium,68.4,6.71
STU11936,Male,17,CSE,2,69.4,3.2,3.3,3,Yes,No,Medium,68.4,6.76
STU11937,Female,22,EEE,3,78.1,2.6,2.3,9,No,No,Low,81.2,7.2
STU11938,Female,22,BBA,2,93.5,3.6,6.4,8,Yes,No,High,86.8,8.69
STU11939,Male,21,ME,2,78.1,2.8,4.1,0,No,Yes,Medium,60.9,5.99
STU11940,Male,21,CE,4,76.8,2.5,1.8,1,Yes,No,Medium,76.8,7.05
STU11941,Female,17,CSE,2,92.0,2.1,4.9,2,Yes,No,High,77.6,7.27
STU11942,Female,21,EEE,2,74.8,3.5,3.4,0,No,No,Medium,63.8,5.78
STU11943,Female,18,CE,3,80.2,4.8,1.7,1,Yes,Yes,Medium,83.4,9.41
STU11944,Male,23,BBA,3,70.8,4.5,4.2,1,No,Yes,Medium,76.1,7.67
STU11945,Female,19,BBA,4,96.9,1.2,3.7,6,Yes,Yes,Medium,76.4,8.02
STU11946,Male,20,EEE,2,90.5,4.8,0.6,9,No,No,Low,100.0,10.0
STU11947,Female,19,ME,2,78.5,4.5,1.9,5,Yes,No,Low,76.4,8.45
STU11948,Female,19,BBA,3,76.0,4.8,7.7,8,No,No,Medium,79.3,8.72
STU11949,Male,20,CSE,1,79.7,5.1,4.2,4,No,No,Medium,89.6,9.43
STU11950,Female,21,CE,1,78.6,2.4,6.7,8,No,Yes,Medium,80.6,7.3
STU11951,Male,17,CSE,1,64.5,3.1,4.6,9,Yes,No,Medium,84.6,8.94
STU11952,Male,20,ME,3,90.8,6.2,6.5,8,No,No,Medium,100.0,9.8
STU11953,Female,24,CSE,3,77.7,6.1,5.1,1,No,Yes,Low,87.9,8.16
STU11954,Male,23,CSE,1,99.0,3.4,2.1,8,No,No,Low,79.4,7.75
STU11955,Male,25,ECE,1,84.2,4.4,5.2,2,No,No,Low,83.0,8.38
STU11956,Female,21,CSE,2,54.8,4.5,2.1,10,Yes,Yes,Low,73.0,6.02
STU11957,Male,20,EEE,3,67.2,6.1,5.9,2,Yes,No,Medium,82.0,8.4
STU11958,Male,24,CE,3,58.5,4.0,4.4,10,No,No,Medium,87.8,9.35
STU11959,Male,25,ECE,1,67.1,1.7,4.0,8,No,Yes,Low,63.2,6.36
STU11960,Female,23,CE,1,63.7,2.8,3.1,6,Yes,No,High,88.8,8.34
STU11961,Male,23,CE,4,82.5,8.2,5.6,10,Yes,Yes,High,100.0,10.0
STU11962,Female,21,ME,3,76.8,1.6,3.7,7,No,No,Medium,71.3,7.12
STU11963,Female,20,ME,4,87.4,3.6,0.5,6,Yes,Yes,Medium,100.0,10.0
STU11964,Male,17,ECE,2,79.6,7.0,0.6,8,Yes,Yes,Low,100.0,8.85
STU11965,Male,23,BBA,4,77.6,2.3,1.5,7,No,No,Medium,83.8,7.09
STU11966,Male,17,ME,1,100.0,0.5,5.6,3,No,Yes,Low,66.6,6.61
STU11967,Female,17,ME,3,82.2,0.5,5.7,1,No,Yes,Medium,56.5,5.42
STU11968,Male,21,ME,3,79.2,2.3,4.6,10,Yes,Yes,Medium,88.8,9.01
STU11969,Male,25,CE,4,71.5,0.9,4.6,4,Yes,Yes,High,44.0,4.61
STU11970,Male,22,ECE,4,68.2,5.1,6.9,1,No,Yes,Medium,66.0,7.36
STU11971,Male,19,CE,2,87.7,3.9,4.7,3,No,No,Low,70.8,6.96
STU11972,Male,19,EEE,2,87.1,0.5,5.3,1,Yes,No,Medium,42.6,4.48
STU11973,Female,23,CE,1,95.7,1.1,4.0,4,No,No,Medium,76.2,6.96
STU11974,Female,22,EEE,1,84.8,5.4,3.1,5,No,No,Medium,87.6,9.99
STU11975,Male,25,CSE,1,76.1,3.8,3.4,10,Yes,No,High,100.0,10.0
STU11976,Male,22,CSE,4,85.1,5.7,8.1,0,Yes,Yes,High,83.2,8.76
STU11977,Male,21,EEE,4,79.2,5.2,1.8,7,Yes,Yes,Medium,88.2,8.42
STU11978,Male,23,EEE,3,88.7,1.8,4.6,1,No,No,Low,66.9,7.37
STU11979,Female,17,CE,1,93.3,4.8,1.0,4,Yes,Yes,Low,98.2,10.0
STU11980,Male,23,EEE,4,78.3,4.3,2.8,10,No,No,High,93.8,9.7
STU11981,Female,19,ECE,3,97.6,0.6,5.5,7,No,No,High,85.2,8.47
STU11982,Female,25,CSE,1,91.9,1.5,0.5,4,No,No,Low,81.3,7.6
STU11983,Male,22,CSE,2,80.2,7.2,5.8,2,Yes,No,Medium,90.1,8.98
STU11984,Female,25,BBA,2,86.7,2.1,8.1,5,No,No,Medium,72.6,6.87
STU11985,Female,21,EEE,4,83.1,4.1,4.7,0,No,No,Medium,71.4,7.33
STU11986,Female,23,ME,3,80.2,3.2,6.5,0,No,No,High,61.1,5.56
STU11987,Female,20,ME,2,99.1,3.8,4.5,7,No,Yes,Low,79.6,7.6
STU11988,Male,23,EEE,3,85.2,3.3,5.4,6,No,No,High,80.2,6.98
STU11989,Male,17,ECE,3,71.6,4.9,4.9,9,No,No,Medium,76.0,7.87
STU11990,Female,23,ME,2,69.7,4.9,3.0,9,Yes,No,Medium,86.0,8.82
STU11991,Male,24,BBA,3,70.1,3.7,2.8,10,No,No,Medium,94.9,9.24
STU11992,Male,21,EEE,2,84.9,2.1,6.4,10,No,Yes,Medium,74.9,6.27
STU11993,Male,18,ECE,4,76.6,2.6,3.9,2,No,No,Medium,81.1,7.27
STU11994,Male,21,ECE,1,83.3,1.1,3.7,7,Yes,No,Medium,79.4,7.99
STU11995,Male,22,CE,1,89.4,3.0,3.7,10,Yes,No,Medium,100.0,10.0
STU11996,Female,18,ECE,4,100.0,0.9,4.6,7,No,Yes,Medium,93.5,8.85
STU11997,Male,22,ME,2,76.8,3.8,1.6,0,Yes,No,Medium,78.7,8.47
STU11998,Male,22,ME,2,65.9,3.9,3.6,9,No,No,High,84.4,9.28
STU11999,Male,17,EEE,2,97.9,5.0,4.6,6,No,Yes,Low,81.7,8.4
STU12000,Male,17,EEE,2,65.4,1.7,1.4,1,No,No,Medium,50.2,5.54
STU12001,Female,19,ECE,4,65.0,1.8,4.4,1,Yes,No,Low,78.1,7.25
STU12002,Female,19,BBA,1,97.7,5.8,2.2,1,Yes,Yes,Medium,77.0,6.81
STU12003,Female,20,CSE,3,90.7,1.4,4.6,4,No,No,Low,69.8,7.91
STU12004,Female,18,CE,3,84.8,6.6,8.3,6,No,No,High,100.0,9.5
STU12005,Male,25,CSE,1,79.5,2.1,3.8,3,No,No,Low,63.8,6.96
STU12006,Female,23,ECE,4,77.6,2.1,1.8,10,No,Yes,Medium,95.0,9.71
STU12007,Male,23,ECE,3,73.5,4.8,4.5,3,No,Yes,Medium,82.6,9.14
STU12008,Male,22,CSE,1,77.2,4.3,4.9,8,Yes,Yes,Low,93.1,9.7
STU12009,Male,19,CE,4,79.5,6.0,2.1,9,No,Yes,High,100.0,9.41
STU12010,Male,22,CSE,3,66.3,0.7,0.6,8,Yes,Yes,High,63.8,6.21
STU12011,Male,24,EEE,2,71.8,4.3,2.1,6,Yes,No,Medium,91.8,9.53
STU12012,Female,24,ME,2,58.9,3.4,3.9,9,No,Yes,Low,89.8,8.71
STU12013,Female,25,BBA,4,80.8,1.9,3.1,3,No,Yes,Low,76.0,8.12
STU12014,Female,17,EEE,2,80.8,6.3,6.2,7,No,Yes,Low,100.0,10.0
STU12015,Female,17,ME,4,97.8,3.9,5.0,9,Yes,Yes,Low,92.1,9.74
STU12016,Male,19,BBA,1,83.8,3.4,4.2,2,Yes,No,Low,80.7,8.63
STU12017,Female,19,BBA,1,74.4,4.2,0.5,2,Yes,No,High,85.5,8.71
STU12018,Male,24,BBA,3,78.0,0.9,5.3,6,No,Yes,Medium,73.9,7.32
STU12019,Female,17,ECE,4,84.9,1.6,8.0,10,Yes,Yes,Medium,80.2,7.75
STU12020,Male,18,BBA,3,82.3,3.0,5.7,8,No,No,Low,88.8,8.31
STU12021,Male,18,CE,3,85.8,4.0,2.7,10,No,Yes,Medium,79.7,8.83
STU12022,Female,19,CSE,1,83.8,5.4,3.7,3,No,No,Medium,91.3,9.17
STU12023,Male,22,CE,3,77.5,2.2,4.9,3,No,No,High,62.1,6.09
STU12024,Male,17,CSE,2,74.6,1.8,6.8,0,No,Yes,Low,62.6,6.14
STU12025,Female,18,EEE,3,74.1,4.3,2.6,0,No,No,High,71.5,7.12
STU12026,Male,17,EEE,4,70.7,3.3,3.1,2,No,No,Medium,73.5,7.11
STU12027,Female,21,CSE,2,69.2,0.6,3.9,6,Yes,Yes,High,54.9,5.2
STU12028,Female,23,CE,1,98.4,2.1,3.7,8,No,Yes,Low,90.3,8.35
STU12029,Female,24,CSE,4,81.2,3.2,5.6,3,No,No,Low,84.0,8.42
STU12030,Male,17,BBA,2,78.4,3.3,4.5,1,Yes,No,Medium,64.9,7.14
STU12031,Male,23,ECE,4,75.0,3.6,1.2,5,No,Yes,High,70.6,6.7
STU12032,Male,21,EEE,2,84.3,1.5,2.7,5,No,No,Medium,65.6,6.84
STU12033,Female,17,ECE,4,92.0,3.3,2.7,8,Yes,Yes,Medium,95.3,9.82
STU12034,Male,19,BBA,4,87.2,4.9,0.5,3,No,No,Low,85.9,8.79
STU12035,Female,23,BBA,2,89.2,0.5,5.9,7,Yes,No,Medium,71.2,8.06
STU12036,Female,17,EEE,1,74.1,3.1,4.3,2,Yes,No,Medium,71.6,7.46
STU12037,Male,23,EEE,1,80.0,1.0,2.9,1,No,No,Medium,56.1,5.64
STU12038,Female,21,BBA,4,74.3,3.5,5.8,8,No,Yes,Low,89.5,9.12
STU12039,Male,17,ME,4,81.1,1.2,4.6,5,No,No,Low,82.8,8.7
STU12040,Male,17,ECE,1,92.7,3.7,1.4,10,Yes,Yes,Medium,88.4,9.71
STU12041,Male,17,ECE,1,84.4,5.9,5.2,7,No,No,High,100.0,9.88
STU12042,Male,25,ME,3,96.3,2.0,6.7,10,Yes,No,Medium,87.3,8.82
STU12043,Male,19,CE,1,77.1,2.2,3.7,9,No,No,Medium,82.4,9.77
STU12044,Female,21,ECE,4,71.9,2.8,3.9,8,No,Yes,High,93.9,9.37
STU12045,Female,25,CSE,2,85.1,4.0,4.2,0,No,No,Low,83.4,8.29
STU12046,Female,22,BBA,1,81.2,2.0,1.6,0,Yes,No,Low,64.8,6.06
STU12047,Male,25,BBA,3,83.2,2.9,4.3,10,No,No,Medium,97.1,9.75
STU12048,Male,24,ME,3,81.7,2.5,2.2,4,No,Yes,Medium,61.6,6.12
STU12049,Male,24,ECE,3,75.2,2.8,4.0,8,Yes,No,Medium,66.0,6.8
STU12050,Female,17,CE,2,82.0,4.0,4.3,6,Yes,Yes,Low,81.3,8.27
STU12051,Male,25,ECE,1,89.7,4.3,5.1,6,No,Yes,Medium,81.9,7.2
STU12052,Female,22,BBA,1,90.8,1.3,5.1,1,No,Yes,Medium,63.2,5.67
STU12053,Female,25,EEE,1,75.1,4.0,2.1,2,Yes,Yes,Medium,86.6,8.58
STU12054,Male,19,CSE,2,82.3,8.2,4.4,3,Yes,Yes,Medium,100.0,9.79
STU12055,Male,19,ME,2,94.8,5.8,5.9,1,No,Yes,Medium,96.0,9.08
STU12056,Female,22,EEE,4,75.3,2.5,1.7,9,Yes,Yes,High,91.4,8.22
STU12057,Male,25,CE,3,73.5,3.7,7.5,8,No,No,High,73.7,8.18
STU12058,Female,23,EEE,3,87.9,3.4,2.1,4,Yes,No,High,86.8,9.48
STU12059,Male,19,EEE,1,86.2,4.2,7.3,6,No,No,High,98.2,10.0
STU12060,Male,19,CE,2,71.6,2.9,2.1,10,No,No,Low,97.4,9.45
STU12061,Female,18,EEE,2,66.0,3.1,3.9,8,No,No,High,82.6,8.99
STU12062,Male,25,ME,1,82.1,2.4,3.6,4,No,No,Medium,75.8,7.22
STU12063,Female,19,BBA,1,75.8,5.1,1.3,5,Yes,Yes,Medium,90.6,9.28
STU12064,Male,21,ECE,4,63.2,4.0,5.4,3,Yes,No,Low,76.8,7.28
STU12065,Female,25,EEE,3,73.1,4.0,5.5,7,Yes,No,High,79.2,7.93
STU12066,Female,24,ME,3,86.0,5.3,5.2,0,No,No,Low,76.1,7.85
STU12067,Male,18,ECE,3,78.5,5.3,3.5,0,No,No,Low,86.0,7.85
STU12068,Female,19,ECE,4,95.7,5.1,2.6,4,No,No,High,90.4,8.83
STU12069,Male,18,EEE,1,59.1,5.3,6.2,9,Yes,No,Medium,96.1,9.74
STU12070,Male,24,ME,1,93.4,5.8,4.4,8,Yes,No,Medium,100.0,9.37
STU12071,Male,22,BBA,3,76.6,2.1,2.5,1,Yes,No,Medium,67.4,6.27
STU12072,Female,22,EEE,3,75.1,3.1,4.4,10,Yes,Yes,Low,80.3,8.16
STU12073,Female,25,CE,4,64.5,4.6,0.7,2,No,No,Medium,96.5,9.38
STU12074,Male,24,ECE,2,84.7,2.2,4.2,7,Yes,No,Low,78.5,7.24
STU12075,Male,20,EEE,2,61.7,3.0,5.3,4,Yes,No,High,71.4,7.15
STU12076,Female,20,ECE,3,88.2,3.8,3.6,2,Yes,No,Medium,81.9,8.41
STU12077,Male,25,ME,4,64.9,3.2,5.4,5,No,Yes,High,76.8,8.8
STU12078,Male,17,CSE,3,66.4,3.6,5.6,5,No,No,Medium,79.7,8.01
STU12079,Female,18,EEE,2,68.1,1.8,4.6,4,No,No,Medium,65.0,6.51
STU12080,Male,18,BBA,3,72.8,3.4,7.5,4,Yes,No,Medium,86.3,8.49
STU12081,Female,22,EEE,2,89.4,3.7,6.7,5,No,Yes,Medium,94.3,10.0
STU12082,Male,20,ECE,2,95.0,5.9,5.3,1,No,Yes,Low,100.0,10.0
STU12083,Female,19,ME,2,73.9,3.1,4.7,5,Yes,No,High,95.0,9.92
STU12084,Male,19,CE,1,79.5,2.5,3.5,1,Yes,Yes,Medium,53.6,5.47
